row_id,issue,severity,suggested_fix
702,Missing provider,medium,Infer from URL or text content
703,Missing provider,medium,Infer from URL or text content
704,Missing provider,medium,Infer from URL or text content
705,Missing provider,medium,Infer from URL or text content
706,Missing provider,medium,Infer from URL or text content
707,Missing provider,medium,Infer from URL or text content
708,Missing provider,medium,Infer from URL or text content
709,Missing provider,medium,Infer from URL or text content
710,Missing provider,medium,Infer from URL or text content
711,Missing provider,medium,Infer from URL or text content
712,Missing provider,medium,Infer from URL or text content
713,Missing provider,medium,Infer from URL or text content
714,Missing provider,medium,Infer from URL or text content
715,Missing provider,medium,Infer from URL or text content
716,Missing provider,medium,Infer from URL or text content
717,Missing provider,medium,Infer from URL or text content
718,Missing provider,medium,Infer from URL or text content
719,Missing provider,medium,Infer from URL or text content
720,Missing provider,medium,Infer from URL or text content
721,Missing provider,medium,Infer from URL or text content
722,Missing provider,medium,Infer from URL or text content
723,Missing provider,medium,Infer from URL or text content
724,Missing provider,medium,Infer from URL or text content
725,Missing provider,medium,Infer from URL or text content
726,Missing provider,medium,Infer from URL or text content
727,Missing provider,medium,Infer from URL or text content
728,Missing provider,medium,Infer from URL or text content
729,Missing provider,medium,Infer from URL or text content
730,Missing provider,medium,Infer from URL or text content
731,Missing provider,medium,Infer from URL or text content
732,Missing provider,medium,Infer from URL or text content
733,Missing provider,medium,Infer from URL or text content
734,Missing provider,medium,Infer from URL or text content
735,Missing provider,medium,Infer from URL or text content
736,Missing provider,medium,Infer from URL or text content
737,Missing provider,medium,Infer from URL or text content
738,Missing provider,medium,Infer from URL or text content
739,Missing provider,medium,Infer from URL or text content
740,Missing provider,medium,Infer from URL or text content
741,Missing provider,medium,Infer from URL or text content
742,Missing provider,medium,Infer from URL or text content
743,Missing provider,medium,Infer from URL or text content
744,Missing provider,medium,Infer from URL or text content
745,Missing provider,medium,Infer from URL or text content
746,Missing provider,medium,Infer from URL or text content
747,Missing provider,medium,Infer from URL or text content
748,Missing provider,medium,Infer from URL or text content
749,Missing provider,medium,Infer from URL or text content
750,Missing provider,medium,Infer from URL or text content
751,Missing provider,medium,Infer from URL or text content
752,Missing provider,medium,Infer from URL or text content
753,Missing provider,medium,Infer from URL or text content
754,Missing provider,medium,Infer from URL or text content
755,Missing provider,medium,Infer from URL or text content
756,Missing provider,medium,Infer from URL or text content
757,Missing provider,medium,Infer from URL or text content
758,Missing provider,medium,Infer from URL or text content
759,Missing provider,medium,Infer from URL or text content
760,Missing provider,medium,Infer from URL or text content
761,Missing provider,medium,Infer from URL or text content
762,Missing provider,medium,Infer from URL or text content
763,Missing provider,medium,Infer from URL or text content
764,Missing provider,medium,Infer from URL or text content
765,Missing provider,medium,Infer from URL or text content
766,Missing provider,medium,Infer from URL or text content
767,Missing provider,medium,Infer from URL or text content
768,Missing provider,medium,Infer from URL or text content
769,Missing provider,medium,Infer from URL or text content
770,Missing provider,medium,Infer from URL or text content
771,Missing provider,medium,Infer from URL or text content
772,Missing provider,medium,Infer from URL or text content
773,Missing provider,medium,Infer from URL or text content
774,Missing provider,medium,Infer from URL or text content
775,Missing provider,medium,Infer from URL or text content
776,Missing provider,medium,Infer from URL or text content
777,Missing provider,medium,Infer from URL or text content
778,Missing provider,medium,Infer from URL or text content
779,Missing provider,medium,Infer from URL or text content
780,Missing provider,medium,Infer from URL or text content
781,Missing provider,medium,Infer from URL or text content
782,Missing provider,medium,Infer from URL or text content
783,Missing provider,medium,Infer from URL or text content
784,Missing provider,medium,Infer from URL or text content
785,Missing provider,medium,Infer from URL or text content
786,Missing provider,medium,Infer from URL or text content
787,Missing provider,medium,Infer from URL or text content
788,Missing provider,medium,Infer from URL or text content
789,Missing provider,medium,Infer from URL or text content
790,Missing provider,medium,Infer from URL or text content
791,Missing provider,medium,Infer from URL or text content
792,Missing provider,medium,Infer from URL or text content
793,Missing provider,medium,Infer from URL or text content
794,Missing provider,medium,Infer from URL or text content
795,Missing provider,medium,Infer from URL or text content
796,Missing provider,medium,Infer from URL or text content
797,Missing provider,medium,Infer from URL or text content
798,Missing provider,medium,Infer from URL or text content
799,Missing provider,medium,Infer from URL or text content
800,Missing provider,medium,Infer from URL or text content
